
FromPaperId,CitedPaperId,TimeStamp
RId=2114303224,188726702,2017-06-17 16:01:59
RId=2114303224,2157838639,2017-06-17 16:01:59
RId=2114303224,1995797177,2017-06-17 16:01:59
RId=2114303224,2035355147,2017-06-17 16:01:59
RId=2114303224,2083036816,2017-06-17 16:01:59
RId=2114303224,2022865143,2017-06-17 16:01:59
RId=2114303224,2141711298,2017-06-17 16:01:59
RId=2114303224,2132793058,2017-06-17 16:01:59
RId=2114303224,2086747090,2017-06-17 16:01:59
RId=2114303224,2139205321,2017-06-17 16:01:59
RId=2114303224,2093634202,2017-06-17 16:01:59
RId=2114303224,2016829627,2017-06-17 16:01:59
RId=2114303224,2140030920,2017-06-17 16:01:59
RId=2114303224,2140690054,2017-06-17 16:01:59
RId=2114303224,2081186283,2017-06-17 16:01:59
RId=2114303224,2221106743,2017-06-17 16:01:59
RId=2114303224,2049400253,2017-06-17 16:01:59
RId=2114303224,2058963211,2017-06-17 16:01:59
RId=2114303224,2109125344,2017-06-17 16:01:59
RId=2114303224,1569778844,2017-06-17 16:01:59
RId=2114303224,2076164405,2017-06-17 16:01:59
RId=2114303224,2265297126,2017-06-17 16:01:59
RId=2114303224,2113671562,2017-06-17 16:01:59
RId=2114303224,2009872315,2017-06-17 16:01:59
RId=2114303224,2340519882,2017-06-17 16:01:59
RId=2114303224,2090452820,2017-06-17 16:01:59
RId=2114303224,2141862445,2017-06-17 16:01:59
RId=2114303224,2030059621,2017-06-17 16:01:59
RId=2114303224,2071598946,2017-06-17 16:01:59
RId=2114303224,1756536912,2017-06-17 16:01:59
RId=2114303224,91199005,2017-06-17 16:01:59
RId=2114303224,2244876453,2017-06-17 16:01:59
RId=2114303224,2082224081,2017-06-17 16:01:59
RId=2114303224,2027720485,2017-06-17 16:01:59
RId=2114303224,2121858643,2017-06-17 16:01:59
RId=2114303224,2156546605,2017-06-17 16:01:59
RId=2114303224,2062163414,2017-06-17 16:01:59
RId=2114303224,2091262118,2017-06-17 16:01:59
RId=2114303224,2041780659,2017-06-17 16:01:59
RId=2114303224,1969299781,2017-06-17 16:01:59
RId=2114303224,1544148736,2017-06-17 16:01:59
RId=2114303224,2003500287,2017-06-17 16:01:59
RId=2114303224,2038685484,2017-06-17 16:01:59
RId=2114303224,2408005307,2017-06-17 16:01:59
RId=2114303224,137331274,2017-06-17 16:01:59
RId=2114303224,299741479,2017-06-17 16:01:59
RId=2114303224,2118566694,2017-06-17 16:01:59
RId=2114303224,2399133307,2017-06-17 16:01:59
RId=2114303224,2152323874,2017-06-17 16:01:59
RId=2114303224,1996887076,2017-06-17 16:01:59
RId=2114303224,2148199553,2017-06-17 16:01:59
RId=2114303224,2170856775,2017-06-17 16:01:59
RId=2114303224,279457913,2017-06-17 16:01:59
RId=2114303224,2124771077,2017-06-17 16:01:59
RId=2114303224,2090673017,2017-06-17 16:01:59
RId=2114303224,1597017619,2017-06-17 16:01:59
RId=2114303224,104692656,2017-06-17 16:01:59
RId=2114303224,2049160854,2017-06-17 16:01:59
RId=2114303224,1963669090,2017-06-17 16:01:59
RId=2114303224,2112173609,2017-06-17 16:01:59
RId=2114303224,2133613202,2017-06-17 16:01:59
RId=2114303224,2010150096,2017-06-17 16:01:59
RId=2114303224,2290378225,2017-06-17 16:01:59
RId=2114303224,2044782420,2017-06-17 16:01:59
RId=2114303224,1903120171,2017-06-17 16:01:59
RId=2114303224,2039589115,2017-06-17 16:01:59
RId=2114303224,2001475825,2017-06-17 16:01:59
RId=2114303224,2027748129,2017-06-17 16:01:59
RId=2114303224,2071215178,2017-06-17 16:01:59
RId=2114303224,1992191167,2017-06-17 16:01:59
RId=2114303224,2007901510,2017-06-17 16:01:59
RId=2114303224,2011486541,2017-06-17 16:01:59
RId=2114303224,2087177601,2017-06-17 16:01:59
RId=2114303224,2113000065,2017-06-17 16:01:59
RId=2114303224,1514255017,2017-06-17 16:01:59
RId=2114303224,2092809259,2017-06-17 16:01:59
RId=2114303224,1528380545,2017-06-17 16:01:59
RId=2114303224,2133722186,2017-06-17 16:01:59
RId=2114303224,2116018104,2017-06-17 16:01:59
RId=2114303224,1978162812,2017-06-17 16:01:59
RId=2114303224,1713648379,2017-06-17 16:01:59
RId=2114303224,1978150957,2017-06-17 16:01:59
RId=2114303224,2025500887,2017-06-17 16:01:59
RId=2114303224,77466636,2017-06-17 16:01:59
RId=2114303224,1562945126,2017-06-17 16:01:59
RId=2114303224,2013326020,2017-06-17 16:01:59
RId=2114303224,2063580340,2017-06-17 16:01:59
RId=2114303224,1993226606,2017-06-17 16:01:59
RId=2114303224,1974213702,2017-06-17 16:01:59
RId=2114303224,1547205936,2017-06-17 16:01:59
RId=2114303224,2018716937,2017-06-17 16:01:59
RId=2114303224,2000872079,2017-06-17 16:01:59
RId=2114303224,2199096058,2017-06-17 16:01:59
RId=2114303224,2022486753,2017-06-17 16:01:59
RId=2114303224,2154614053,2017-06-17 16:01:59
RId=2114303224,2016901333,2017-06-17 16:01:59
RId=2114303224,192156609,2017-06-17 16:01:59
RId=2114303224,2037577508,2017-06-17 16:01:59
RId=2114303224,2045063824,2017-06-17 16:01:59
RId=2114303224,1996635806,2017-06-17 16:01:59
RId=2114303224,2048525559,2017-06-17 16:01:59
RId=2114303224,2001040824,2017-06-17 16:01:59
RId=2114303224,2017828380,2017-06-17 16:01:59
RId=2114303224,2150678734,2017-06-17 16:01:59
RId=2114303224,1498439332,2017-06-17 16:01:59
RId=2114303224,2054153667,2017-06-17 16:01:59
RId=2114303224,2113250622,2017-06-17 16:01:59
RId=2114303224,2139299835,2017-06-17 16:01:59
RId=2114303224,1973124645,2017-06-17 16:01:59
RId=2114303224,33602388,2017-06-17 16:01:59
RId=2114303224,2080224910,2017-06-17 16:01:59
RId=2114303224,2035099707,2017-06-17 16:01:59
RId=2114303224,1970217364,2017-06-17 16:01:59
RId=2114303224,204770603,2017-06-17 16:01:59
RId=2114303224,75400543,2017-06-17 16:01:59
RId=2114303224,2005242604,2017-06-17 16:01:59
RId=2114303224,2185937698,2017-06-17 16:01:59
RId=2114303224,2046804219,2017-06-17 16:01:59
RId=2114303224,1984029466,2017-06-17 16:01:59
RId=2114303224,1950783232,2017-06-17 16:01:59
RId=2114303224,1973582313,2017-06-17 16:01:59
RId=2114303224,2336571897,2017-06-17 16:01:59
RId=2114303224,1499119471,2017-06-17 16:01:59
RId=2114303224,2063512404,2017-06-17 16:01:59
RId=2114303224,2168389951,2017-06-17 16:01:59
RId=2114303224,2231989249,2017-06-17 16:01:59
RId=2114303224,2156921718,2017-06-17 16:01:59
RId=2114303224,2103894743,2017-06-17 16:01:59
RId=2114303224,2021724486,2017-06-17 16:01:59
RId=2114303224,1986565174,2017-06-17 16:01:59
RId=2114303224,1562158306,2017-06-17 16:01:59
RId=2114303224,29282068,2017-06-17 16:01:59
RId=2114303224,1967142657,2017-06-17 16:01:59
RId=2114303224,2577022150,2017-06-17 16:01:59
RId=2114303224,1975769195,2017-06-17 16:01:59
RId=2114303224,2086453770,2017-06-17 16:01:59
RId=2114303224,2146974095,2017-06-17 16:01:59
RId=2114303224,1597198211,2017-06-17 16:01:59
RId=2114303224,1677938650,2017-06-17 16:01:59
RId=2114303224,2105712473,2017-06-17 16:01:59
RId=2114303224,2048287062,2017-06-17 16:01:59
RId=2114303224,2170634549,2017-06-17 16:01:59
RId=2114303224,2036228459,2017-06-17 16:01:59
RId=2114303224,1961849064,2017-06-17 16:01:59
RId=2114303224,2143787382,2017-06-17 16:01:59
RId=2114303224,2029701617,2017-06-17 16:01:59
RId=2114303224,2171220798,2017-06-17 16:01:59
RId=2114303224,1497089183,2017-06-17 16:01:59
RId=2114303224,2018337085,2017-06-17 16:01:59
RId=2114303224,2068665379,2017-06-17 16:01:59
RId=2114303224,2140928415,2017-06-17 16:01:59
RId=2114303224,2070511907,2017-06-17 16:01:59
RId=2114303224,2437797956,2017-06-17 16:01:59
RId=2114303224,2079696050,2017-06-17 16:01:59
RId=2114303224,1519276763,2017-06-17 16:01:59
RId=2114303224,1974470627,2017-06-17 16:01:59
RId=2114303224,2006107063,2017-06-17 16:01:59
RId=2114303224,2118457725,2017-06-17 16:01:59
RId=2114303224,2042043574,2017-06-17 16:01:59
RId=2114303224,148693950,2017-06-17 16:01:59
RId=2114303224,1997932142,2017-06-17 16:01:59
RId=2114303224,2415420807,2017-06-17 16:01:59
RId=2114303224,2470240345,2017-06-17 16:01:59
RId=2114303224,2221398285,2017-06-17 16:01:59
RId=2114303224,2548941637,2017-06-17 16:01:59
RId=2114303224,1565405831,2017-06-17 16:01:59
RId=2114303224,2183241612,2017-06-17 16:01:59
RId=2114303224,2146983726,2017-06-17 16:01:59
RId=2114303224,2327208758,2017-06-17 16:01:59
RId=2114303224,2073292325,2017-06-17 16:01:59
RId=2114303224,2113343450,2017-06-17 16:01:59
RId=2114303224,2087252221,2017-06-17 16:01:59
RId=2114303224,2149958576,2017-06-17 16:01:59
RId=2114303224,2616328094,2017-06-17 16:01:59
RId=2114303224,2167870444,2017-06-17 16:01:59
RId=2114303224,2522709217,2017-06-17 16:01:59
RId=2114303224,2061716419,2017-06-17 16:01:59
RId=2114303224,333272690,2017-06-17 16:01:59
RId=2114303224,2333167668,2017-06-17 16:01:59
RId=2114303224,2022678827,2017-06-17 16:01:59
RId=2114303224,2516521180,2017-06-17 16:01:59
RId=2114303224,2408045830,2017-06-17 16:01:59
RId=2114303224,1984399651,2017-06-17 16:01:59
RId=2114303224,2060570063,2017-06-17 16:01:59
RId=2114303224,2171094780,2017-06-17 16:01:59
RId=2114303224,22394099,2017-06-17 16:01:59
RId=2114303224,2036787492,2017-06-17 16:01:59
RId=2114303224,2584551900,2017-06-17 16:01:59
RId=2114303224,2399407902,2017-06-17 16:01:59
RId=2114303224,2150273265,2017-06-17 16:01:59
RId=2114303224,1594718716,2017-06-17 16:01:59
RId=2114303224,2152143040,2017-06-17 16:01:59
RId=2114303224,2087715056,2017-06-17 16:01:59
RId=2114303224,2138790433,2017-06-17 16:01:59
RId=2114303224,2167819441,2017-06-17 16:01:59
RId=2114303224,2036019975,2017-06-17 16:01:59
RId=2114303224,2089795257,2017-06-17 16:01:59
RId=2114303224,2131027594,2017-06-17 16:01:59
RId=2114303224,2133719836,2017-06-17 16:01:59
RId=2114303224,2018169156,2017-06-17 16:01:59
RId=2114303224,1985635698,2017-06-17 16:01:59
RId=2114303224,2091736440,2017-06-17 16:01:59
RId=2114303224,2585491945,2017-06-17 16:01:59
RId=2114303224,2035835764,2017-06-17 16:01:59
RId=2114303224,2471307381,2017-06-17 16:01:59
RId=2114303224,2178686517,2017-06-17 16:01:59
RId=2114303224,1966113438,2017-06-17 16:01:59
RId=2114303224,2339750579,2017-06-17 16:01:59
RId=2114303224,2134113644,2017-06-17 16:01:59
RId=2114303224,1984002948,2017-06-17 16:01:59
RId=2114303224,2072927190,2017-06-17 16:01:59
RId=2114303224,2133873540,2017-06-17 16:01:59
RId=2114303224,2048312304,2017-06-17 16:01:59
RId=2114303224,2188957490,2017-06-17 16:01:59
RId=2114303224,2324899592,2017-06-17 16:01:59
RId=2114303224,2087909221,2017-06-17 16:01:59
RId=2114303224,1567346565,2017-06-17 16:01:59
RId=2114303224,2010879210,2017-06-17 16:01:59
RId=2114303224,2136118237,2017-06-17 16:01:59
RId=2114303224,2318012141,2017-06-17 16:01:59
RId=2114303224,2029405541,2017-06-17 16:01:59
RId=2114303224,2184516195,2017-06-17 16:01:59
RId=2114303224,20627724,2017-06-17 16:01:59
RId=2114303224,2059368095,2017-06-17 16:01:59
RId=2114303224,2187146589,2017-06-17 16:01:59
RId=2114303224,2002533683,2017-06-17 16:01:59
RId=2114303224,1507516418,2017-06-17 16:01:59
RId=2114303224,2059298213,2017-06-17 16:01:59
RId=2114303224,2134701320,2017-06-17 16:01:59
RId=2114303224,2117551773,2017-06-17 16:01:59
RId=2114303224,2579169324,2017-06-17 16:01:59
RId=2114303224,2461884057,2017-06-17 16:01:59
RId=2114303224,161828409,2017-06-17 16:01:59
RId=2114303224,1834656309,2017-06-17 16:01:59
RId=2114303224,1974477293,2017-06-17 16:01:59
RId=2114303224,2187025990,2017-06-17 16:01:59
RId=2114303224,1565980122,2017-06-17 16:01:59
RId=2114303224,1813630675,2017-06-17 16:01:59
RId=2114303224,2597276661,2017-06-17 16:01:59
RId=2114303224,1578159153,2017-06-17 16:01:59
RId=2114303224,2140317551,2017-06-17 16:01:59
RId=2114303224,1976972454,2017-06-17 16:01:59
RId=2114303224,2221512497,2017-06-17 16:01:59
RId=2114303224,2099342990,2017-06-17 16:01:59
RId=2114303224,2080695821,2017-06-17 16:01:59
RId=2114303224,8861657,2017-06-17 16:01:59
RId=2114303224,2040395858,2017-06-17 16:01:59
RId=2114303224,2040907046,2017-06-17 16:01:59
RId=2114303224,2058917948,2017-06-17 16:01:59
RId=2114303224,2338990447,2017-06-17 16:01:59
RId=2114303224,2241684952,2017-06-17 16:01:59
RId=2114303224,1969186495,2017-06-17 16:01:59
RId=2114303224,1971890972,2017-06-17 16:01:59
RId=2114303224,1659263304,2017-06-17 16:01:59
RId=2114303224,2101293592,2017-06-17 16:01:59
RId=2114303224,2035738188,2017-06-17 16:01:59
RId=2114303224,2144844496,2017-06-17 16:01:59
RId=2114303224,2338995669,2017-06-17 16:01:59
RId=2114303224,2065431209,2017-06-17 16:01:59
RId=2114303224,2126396161,2017-06-17 16:01:59
RId=2114303224,2215846677,2017-06-17 16:01:59
RId=2114303224,2502914135,2017-06-17 16:01:59
RId=2114303224,2465146196,2017-06-17 16:01:59
RId=2114303224,1974637590,2017-06-17 16:01:59
RId=2114303224,2075947452,2017-06-17 16:01:59
RId=2114303224,2040346433,2017-06-17 16:01:59
RId=2114303224,1992465941,2017-06-17 16:01:59
RId=2114303224,2593596805,2017-06-17 16:01:59
RId=2114303224,2090890182,2017-06-17 16:01:59
RId=2114303224,2159423955,2017-06-17 16:01:59
RId=2114303224,2266757592,2017-06-17 16:01:59
RId=2114303224,1936301603,2017-06-17 16:01:59
RId=2114303224,2396018516,2017-06-17 16:01:59
RId=2114303224,1757129951,2017-06-17 16:01:59
RId=2114303224,19158736,2017-06-17 16:01:59
RId=2114303224,2398098221,2017-06-17 16:01:59
RId=2114303224,2035484480,2017-06-17 16:01:59
RId=2114303224,2146619143,2017-06-17 16:01:59
RId=2114303224,2270580340,2017-06-17 16:01:59
RId=2114303224,2070917020,2017-06-17 16:01:59
RId=2114303224,2400730279,2017-06-17 16:01:59
RId=2114303224,2296412986,2017-06-17 16:01:59
RId=2114303224,2286385760,2017-06-17 16:01:59
RId=2114303224,2121229732,2017-06-17 16:01:59
RId=2114303224,2077827062,2017-06-17 16:01:59
RId=2114303224,2306821251,2017-06-17 16:01:59
RId=2114303224,6307799,2017-06-17 16:01:59
RId=2114303224,2567162135,2017-06-17 16:01:59
RId=2114303224,2094119142,2017-06-17 16:01:59
RId=2114303224,2113716811,2017-06-17 16:01:59
RId=2114303224,2619976846,2017-06-17 16:01:59
RId=2114303224,2438952228,2017-06-17 16:01:59
RId=2114303224,2070479980,2017-06-17 16:01:59
RId=2114303224,597285385,2017-06-17 16:01:59
RId=2114303224,2024447534,2017-06-17 16:01:59
RId=2114303224,1997249077,2017-06-17 16:01:59
RId=2114303224,2143549364,2017-06-17 16:01:59
RId=2114303224,2138159499,2017-06-17 16:01:59
RId=2114303224,1982334848,2017-06-17 16:01:59
RId=2114303224,1508141492,2017-06-17 16:01:59
RId=2114303224,1965377123,2017-06-17 16:01:59
RId=2114303224,2284194374,2017-06-17 16:01:59
RId=2114303224,1987405857,2017-06-17 16:01:59
RId=2114303224,2058991476,2017-06-17 16:01:59
RId=2114303224,1994408342,2017-06-17 16:01:59
RId=2114303224,158715319,2017-06-17 16:01:59
RId=2114303224,1992165934,2017-06-17 16:01:59
RId=2114303224,2602033679,2017-06-17 16:01:59
RId=2114303224,2116985078,2017-06-17 16:01:59
RId=2114303224,159736446,2017-06-17 16:01:59
RId=2114303224,2136582761,2017-06-17 16:01:59
RId=2114303224,2146812825,2017-06-17 16:01:59
RId=2114303224,2073897588,2017-06-17 16:01:59
RId=2114303224,2147320702,2017-06-17 16:01:59
RId=2114303224,1731459909,2017-06-17 16:01:59
RId=2114303224,1974170295,2017-06-17 16:01:59
RId=2114303224,1490880108,2017-06-17 16:01:59
RId=2114303224,2334418087,2017-06-17 16:01:59
RId=2114303224,2194610383,2017-06-17 16:01:59
RId=2114303224,2071404190,2017-06-17 16:01:59
RId=2114303224,2016536803,2017-06-17 16:01:59
RId=2114303224,2090825549,2017-06-17 16:01:59
RId=2114303224,1993237969,2017-06-17 16:01:59
RId=2114303224,149859995,2017-06-17 16:01:59
RId=2114303224,2166030567,2017-06-17 16:01:59
RId=2114303224,2028353786,2017-06-17 16:01:59
RId=2114303224,2253033883,2017-06-17 16:01:59
RId=2114303224,1985122517,2017-06-17 16:01:59
RId=2114303224,2064025796,2017-06-17 16:01:59
RId=2114303224,2411385775,2017-06-17 16:01:59
RId=2114303224,1643237236,2017-06-17 16:01:59
RId=2114303224,2027046491,2017-06-17 16:01:59
RId=2114303224,2325124267,2017-06-17 16:01:59
RId=2114303224,2061344115,2017-06-17 16:01:59
RId=2114303224,2395085127,2017-06-17 16:01:59
RId=2114303224,1987404650,2017-06-17 16:01:59
RId=2114303224,2014991691,2017-06-17 16:01:59
RId=2114303224,2430301697,2017-06-17 16:01:59
RId=2114303224,163588221,2017-06-17 16:01:59
RId=2114303224,2046315183,2017-06-17 16:01:59
RId=2114303224,2078337479,2017-06-17 16:01:59
RId=2114303224,1975158745,2017-06-17 16:01:59
RId=2114303224,2061130200,2017-06-17 16:01:59
RId=2114303224,2145095554,2017-06-17 16:01:59
RId=2114303224,2067988331,2017-06-17 16:01:59
RId=2114303224,2171782669,2017-06-17 16:01:59
RId=2114303224,2174850999,2017-06-17 16:01:59
RId=2114303224,183136791,2017-06-17 16:01:59
RId=2114303224,2183176970,2017-06-17 16:01:59
RId=2114303224,2591970795,2017-06-17 16:01:59
RId=2114303224,2241609746,2017-06-17 16:01:59
RId=2114303224,2109025678,2017-06-17 16:01:59
RId=2114303224,1568244666,2017-06-17 16:01:59
RId=2114303224,2462235680,2017-06-17 16:01:59
RId=2114303224,65802527,2017-06-17 16:01:59
RId=2114303224,2041766944,2017-06-17 16:01:59
RId=2114303224,2049470338,2017-06-17 16:01:59
RId=2114303224,146142016,2017-06-17 16:01:59
RId=2114303224,2460227403,2017-06-17 16:01:59
RId=2114303224,1607887266,2017-06-17 16:01:59
RId=2114303224,2025156160,2017-06-17 16:01:59
RId=2114303224,2040488734,2017-06-17 16:01:59
RId=2114303224,2584041701,2017-06-17 16:01:59
RId=2114303224,2117707942,2017-06-17 16:01:59
RId=2114303224,2292355743,2017-06-17 16:01:59
RId=2114303224,92081020,2017-06-17 16:01:59
RId=2114303224,2316926581,2017-06-17 16:01:59
RId=2114303224,2048213016,2017-06-17 16:01:59
RId=2114303224,2270087109,2017-06-17 16:01:59
RId=2114303224,1974135807,2017-06-17 16:01:59
RId=2114303224,2388496688,2017-06-17 16:01:59
RId=2114303224,2293244088,2017-06-17 16:01:59
RId=2114303224,2084276196,2017-06-17 16:01:59
RId=2114303224,1992472913,2017-06-17 16:01:59
RId=2114303224,2183639151,2017-06-17 16:01:59
RId=2114303224,2062224013,2017-06-17 16:01:59
RId=2114303224,2188775537,2017-06-17 16:01:59
RId=2114303224,2054846549,2017-06-17 16:01:59
RId=2114303224,2559959930,2017-06-17 16:01:59
RId=2114303224,2584495429,2017-06-17 16:01:59
RId=2114303224,1874851952,2017-06-17 16:01:59
RId=2114303224,2553100249,2017-06-17 16:01:59
RId=2114303224,2539160705,2017-06-17 16:01:59
RId=2114303224,161094716,2017-06-17 16:01:59
RId=2114303224,2120079464,2017-06-17 16:01:59
RId=2114303224,2229578264,2017-06-17 16:01:59
RId=2114303224,1768757514,2017-06-17 16:01:59
RId=2114303224,2155617143,2017-06-17 16:01:59
RId=2114303224,1978451448,2017-06-17 16:01:59
RId=2114303224,2467041498,2017-06-17 16:01:59
RId=2114303224,2186779230,2017-06-17 16:01:59
RId=2114303224,2071395074,2017-06-17 16:01:59
RId=2114303224,2345811193,2017-06-17 16:01:59
RId=2114303224,791400509,2017-06-17 16:01:59
RId=2114303224,2021298267,2017-06-17 16:01:59
RId=2114303224,2088465817,2017-06-17 16:01:59
RId=2114303224,2237951083,2017-06-17 16:01:59
RId=2114303224,2555239569,2017-06-17 16:01:59
RId=2114303224,2149410377,2017-06-17 16:01:59
RId=2114303224,2547065261,2017-06-17 16:01:59
RId=2114303224,2412910640,2017-06-17 16:01:59
RId=2114303224,2403815336,2017-06-17 16:01:59
RId=2114303224,2441875704,2017-06-17 16:01:59
RId=2114303224,2402424816,2017-06-17 16:01:59
RId=2114303224,2033819769,2017-06-17 16:01:59
RId=2114303224,62471537,2017-06-17 16:01:59
RId=2114303224,2503165499,2017-06-17 16:01:59
RId=2114303224,2504675053,2017-06-17 16:01:59
RId=2114303224,2039277099,2017-06-17 16:01:59
RId=2114303224,1967413385,2017-06-17 16:01:59
RId=2114303224,2182502496,2017-06-17 16:01:59
RId=2114303224,2200330886,2017-06-17 16:01:59
RId=2114303224,2096445347,2017-06-17 16:01:59
RId=2114303224,45043279,2017-06-17 16:01:59
RId=2114303224,2171541518,2017-06-17 16:01:59
RId=2114303224,2547804802,2017-06-17 16:01:59
RId=2114303224,2594611252,2017-06-17 16:01:59
RId=2114303224,2113639745,2017-06-17 16:01:59
RId=2114303224,127804522,2017-06-17 16:01:59
RId=2114303224,2473552705,2017-06-17 16:01:59
RId=2114303224,841867597,2017-06-17 16:01:59
RId=2114303224,2135741713,2017-06-17 16:01:59
RId=2114303224,2324749769,2017-06-17 16:01:59
RId=2114303224,1982140537,2017-06-17 16:01:59
RId=2114303224,2227532222,2017-06-17 16:01:59
RId=2114303224,2184202562,2017-06-17 16:01:59
RId=2114303224,54198399,2017-06-17 16:01:59
RId=2114303224,2296061154,2017-06-17 16:01:59
RId=2114303224,2616075985,2017-06-17 16:01:59
RId=2114303224,960443171,2017-06-17 16:01:59
RId=2114303224,2336090475,2017-06-17 16:01:59
RId=2114303224,2184426316,2017-06-17 16:01:59
RId=2114303224,2001430738,2017-06-17 16:01:59
RId=2114303224,2584069253,2017-06-17 16:01:59
RId=2114303224,2091461034,2017-06-17 16:01:59
RId=2114303224,2594137098,2017-06-17 16:01:59
RId=2114303224,253952821,2017-06-17 16:01:59
RId=2114303224,2024369140,2017-06-17 16:01:59
RId=2114303224,1015378603,2017-06-17 16:01:59
RId=2114303224,1832733075,2017-06-17 16:01:59
RId=2114303224,2125500859,2017-06-17 16:01:59
RId=2114303224,39570539,2017-06-17 16:01:59
RId=2114303224,2575848086,2017-06-17 16:01:59
RId=2114303224,1983770274,2017-06-17 16:01:59
RId=2114303224,1983428441,2017-06-17 16:01:59
RId=2114303224,1987489978,2017-06-17 16:01:59
RId=2114303224,2521920119,2017-06-17 16:01:59
RId=2114303224,1012644065,2017-06-17 16:01:59
RId=2114303224,2139608611,2017-06-17 16:01:59
RId=2114303224,2094046969,2017-06-17 16:01:59
RId=2114303224,2340761641,2017-06-17 16:01:59
RId=2114303224,1985915845,2017-06-17 16:01:59
RId=2114303224,2108072933,2017-06-17 16:01:59
RId=2114303224,2560030740,2017-06-17 16:01:59
RId=2114303224,2196354524,2017-06-17 16:01:59
RId=2114303224,2222823054,2017-06-17 16:01:59
RId=2114303224,2049106778,2017-06-17 16:01:59
RId=2114303224,2025752039,2017-06-17 16:01:59
RId=2114303224,2121517838,2017-06-17 16:01:59
RId=2114303224,2188179155,2017-06-17 16:01:59
RId=2114303224,888825260,2017-06-17 16:01:59
RId=2114303224,72236954,2017-06-17 16:01:59
RId=2114303224,105379577,2017-06-17 16:01:59
RId=2114303224,2025437776,2017-06-17 16:01:59
RId=2114303224,2203299635,2017-06-17 16:01:59
RId=2114303224,2000453154,2017-06-17 16:01:59
RId=2114303224,2244222252,2017-06-17 16:01:59
RId=2114303224,2058927306,2017-06-17 16:01:59
